tfopwg_disp,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
candidate,2459868.609542,7.0346299,2.565,3746.0,17.638,533.148,1338.0,12.4954,1183.88,8294.0,3.97,2.44
candidate,2459879.050673,2.0323202,2.786,8896.0,15.3325,5028.16,2345.0,13.0454,1459.35,8011.0,4.27,1.68
candidate,2459831.799479,29.5406035,3.382,13065.0,10.9471,12.4858,523.0,12.0152,322.084,6315.0,4.58,0.94
candidate,2459881.159824,3.0365848,3.089,8184.0,17.0668,850.609,1504.0,13.1013,837.654,5928.0,3.84,2.06
candidate,2459878.34576,5.1570194,2.42,16586.0,12.0548,50.6137,743.0,11.702,159.96,4476.1,4.38,0.89
candidate,2459881.309267,2.4784193,1.687,3910.0,12.5391,493.403,1313.0,13.2805,1093.22,6115.0,4.04,1.69
candidate,2460006.078147,6.4025295,3.9233956,3814.9508945,9.3002413,623.0276834,1274.2263616,8.5615,123.297,7056.0,4.33435,1.4072
candidate,2459868.567359,19.6518502,2.525,3125.0,8.79457,27.0742,635.0,10.7981,358.734,6359.0,4.15,1.56
candidate,2460223.782824,9.8326403,4.827,2767.0,6.80252,229.607,1084.0,12.5316,606.891,5966.4,4.18,1.41
candidate,2459878.774673,9.4321076,3.852,7052.0,11.0911,223.365,1077.0,12.0861,615.666,6704.0,4.28,1.43
candidate,2459879.618086,3.8553342,1.895,6624.0,4.94518,41.8646,708.0,12.6758,133.122,3909.0,4.65,0.6
candidate,2459881.612767,1.5554236,1.916,18149.0,13.1166,711.089,1438.0,13.2049,498.044,5318.0,4.39,1.01
candidate,2459867.415663,8.555965,1.865,12373.0,5.09342,4.00885,394.0,13.104,83.7373,3376.0,4.79,0.44
candidate,2459880.971907,3.8857292,1.928,6215.0,13.8034,248.774,1106.0,13.0145,1027.44,6084.0,3.99,1.79
candidate,2459879.248503,3.0922512,1.936,44139.0,15.731,64.8463,790.0,14.3279,313.996,3661.0,4.59,0.68
candidate,2459880.856197,3.3338016,2.902,5100.0,15.1293,2284.74,1926.0,11.6181,960.874,7894.0,4.04,2.17
candidate,2459875.788906,4.6071277,2.266,17579.0,10.6145,87.2497,851.0,12.9192,314.824,4928.0,4.52,0.82
non-candidate,2458523.943374,7.574675,3.0847866,6208.0649305,13.4069567,516.8517446,1216.0774804,10.1913,275.377,6422.0,4.20608,1.4885499
candidate,2459880.187207,4.3518774,3.284,6682.0,12.0164,673.068,1419.0,12.6848,891.159,6496.3,4.15,1.61
candidate,2459836.451005,24.8366994,4.793,10898.0,8.57154,40.0666,700.0,12.735,391.594,6334.0,4.63,0.89
candidate,2459870.641636,9.8538051,4.048,14768.0,13.3007,102.929,887.0,13.0754,581.095,5634.0,4.35,1.11
candidate,2459876.499866,3.7069545,2.38,7766.0,12.7103,517.456,1328.0,11.1585,377.069,6643.0,4.23,1.49
candidate,2459869.410711,6.6283182,4.344,5378.0,9.65916,273.774,1133.0,12.8741,631.946,5528.0,4.16,1.35
candidate,2459872.368343,7.8209807,1.183,15145.0,14.2139,43.9112,717.0,12.8967,374.957,5917.0,4.76,0.71
candidate,2459882.031252,3.3045926,1.322,8637.0,12.7666,145.508,967.0,11.4715,403.61,6102.0,4.22,1.38
candidate,2459878.064073,4.1533998,3.857,6043.0,15.5058,1266.49,1661.0,13.2587,1556.04,6866.0,3.96,2.11
candidate,2459879.172244,5.7419523,2.08,7850.0,9.81505,82.5797,839.0,13.3351,676.128,5396.0,4.21,1.26
candidate,2459872.189739,6.0749198,2.728,6328.0,10.0564,146.106,968.0,12.483,563.864,5643.0,4.13,1.43
candidate,2459197.007544,2.7443216,3.42,10071.0,20.1852,5405.6,2388.0,9.3371,330.739,8730.0,4.19,1.97
candidate,2459881.923097,1.1797412,3.391,7122.0,11.867,8997.74,2713.0,12.9847,960.615,6393.0,4.16,1.55
candidate,2459879.12449,3.7812464,2.13,2521.0,4.97462,167.006,1001.0,12.0227,278.827,5209.0,4.4,0.99
non-candidate,2459879.464465,5.6020298,1.893,6146.0,11.3612,89.7874,857.0,11.0999,328.625,5750.6,4.14,1.44
candidate,2459875.523593,3.5653226,1.7,902.0,2.88847,185.407,1028.0,10.7106,181.395,5715.0,4.45,1.0
candidate,2459879.165546,2.5553078,2.332,12879.0,15.4336,551.23,1349.0,10.5508,230.559,5739.2,4.22,1.3
candidate,2458818.754695,3.2149937,0.7022664,1438.82974,0.9044272,7.3383538,419.7777463,12.133,22.1852,3106.0,5.00517,0.236457
candidate,2459723.376477,6.7786403,1.8963943,1146.3653641,13.8147158,2865.1981035,1865.9861388,7.7085,187.612,7665.0,3.86,2.5943999
candidate,2460602.195042,24.091624,4.759,521.0,2.87574,72.6894,810.0,9.62005,216.838,6675.0,4.24,1.49
candidate,2459828.699823,3.8528933,2.2041562,8132.2415444,18.8912058,974.4816829,1424.9944393,12.7841,701.295,6306.0,4.267,1.35595
candidate,2458853.470005,1092.002299,5.604929,1689.5997267,3.1384101,0.0742263,133.1248776,9.0449,47.9491,4813.0,4.57884,0.751037
candidate,2458844.107949,15.5739143,2.4269262,779.9193691,2.5864246,21.461443,548.952136,9.0449,47.9491,4813.0,4.57884,0.751037
candidate,2459979.75103,4.786958,4.936,8390.0,18.0112,2320.18,1933.0,9.6129,341.263,7668.6,4.13,1.91
candidate,2458780.693422,1076.6094165,6.7803831,626.6130191,2.7512261,0.2824759,185.93669,9.51477,121.523,5848.0,4.38886,1.08752
candidate,2459458.900535,12.7614706,1.0497761,1215.2495801,0.9705763,1.9017251,299.5067987,10.1769,12.21,3376.0,4.9613,0.269427
candidate,2459661.706445,2.1077445,1.779,33127.0,12.0414,95.8765,871.0,13.7607,244.588,3954.0,4.61,0.65
candidate,2458686.243474,9.2347348,0.9619972,354.6074958,1.3883495,112.6755159,830.9542977,11.6807,163.316,4902.0,4.59853,0.744485
candidate,2458765.54076,1.5361137,1.1370302,543.7767369,2.4339573,876.5741465,1387.7681435,10.4564,131.686,5317.0,4.50528,0.885814
candidate,2458738.712374,0.2381823,0.4763536,493.9763957,0.9617386,588.9943508,1256.4567156,10.4458,20.3167,3423.0,4.85554,0.369077
candidate,2459722.052653,7.9945503,4.7645363,484.9830269,3.4801634,311.9071042,1071.8303891,10.2602,218.299,6088.0,4.27,1.30233
candidate,2458796.051294,6.5452014,4.1931124,356.0286213,2.5553163,462.9139946,1183.0274647,10.6713,287.03,6353.0,4.29887,1.31864
candidate,2458764.784402,0.5570869,0.9916975,995.2172114,1.2151478,189.5973427,946.4067108,12.0398,44.0959,3392.0,4.84507,0.380156
candidate,2460009.295861,3.2376482,2.038,698.0,5.6488,2947.16,2052.0,10.2279,606.267,10023.0,4.17,2.19
candidate,2459980.873931,4.4010465,4.757,6903.0,19.7441,3731.9,2177.0,9.50712,437.215,8489.0,4.03,2.32
candidate,2460009.508249,2.3898191,2.766,210.0,2.32849,3762.79,2181.0,7.11719,113.102,7707.0,4.11,1.96
candidate,2460013.716939,5.4920894,2.934,3962.0,8.83359,265.101,1124.0,10.4441,267.542,6090.0,4.12,1.53
candidate,2460013.011321,1.4945947,2.71,280.0,2.79068,21608.7,3377.0,9.9551,441.135,9532.0,4.34,1.75
candidate,2460009.249357,3.0178746,2.679,193.0,0.930891,303.499,1162.0,9.1348,46.2588,4717.0,4.61,0.71
candidate,2460011.204616,5.6928845,4.261,291.0,3.80626,908.509,1529.0,10.1972,437.146,6610.0,3.79,2.47
candidate,2460280.914997,5.7935723,3.395,133.0,1.50725,444.131,1278.0,7.4829,71.8401,6387.1,4.27,1.37
candidate,2460282.885839,4.1793325,3.012,102.0,1.20236,697.716,1431.0,7.4829,71.8401,6387.1,4.27,1.37
candidate,2460013.265158,2.7895524,1.969,262.0,0.986147,376.853,1227.0,8.5953,42.6435,5039.0,4.62,0.74
candidate,2460005.986483,733.9910938,4.719,1675.0,4.8141,31.6587,660.0,9.19706,118.021,5699.6,4.24,1.27
candidate,2459989.600491,2.8959153,1.7993552,7042.9351957,13.8781874,1511.7126877,1590.3293135,12.2659,629.506,6249.0,4.22232,1.4101501
candidate,2459991.434964,4.3744614,3.0484494,3270.9828556,6.4637765,419.4378829,1154.2148636,11.8134,343.525,5677.0,4.34735,1.11563
non-candidate,2458469.22408,1.13889,2.154,5368.19,22.4869,16504.7,3157.0,10.0267,629.834,7852.8,4.08,2.79
candidate,2459992.528067,4.2275389,4.4305716,8677.549547,14.8654685,1012.7402087,1438.7795714,12.8122,819.375,6001.0,4.09439,1.56496
candidate,2459963.609262,1.604607,2.2761218,16676.380058,10.544,1388.4528008,1556.8706441,13.7025,705.238,5780.0,4.438,1.23434
candidate,2459989.253135,2.5141406,2.5419014,3574.8850313,17.7772903,3909.7422133,2016.7718944,10.7852,476.194,6880.0,4.08875,1.82496
candidate,2460016.846502,3.052057,3.4817792,9403.0926011,13.6453428,1077.3440583,1461.1955966,13.9069,1096.19,5726.0,4.16246,1.38708
candidate,2460014.407066,1.1109316,1.9803068,2227.4346262,12.8052345,17056.8166564,2914.7025766,10.4819,502.979,6498.6,3.67,2.3323801
candidate,2460017.858526,6.2462252,4.2508361,13270.5292659,13.4614756,339.10135,1094.4656337,11.6337,362.087,6132.0,4.38741,1.1417201
candidate,2460017.117135,6.2031608,1.5987379,210.8404349,1.0214599,45.9626286,664.0808611,6.7213,12.7781,4633.87,4.70763,0.630715
candidate,2460014.847216,4.466068,1.6847832,210.7032691,0.9794583,71.2287197,740.9408412,6.7213,12.7781,4633.87,4.70763,0.630715
candidate,2460018.572448,7.8708661,1.6355898,190.7947353,1.0314874,33.4599699,613.4104018,6.7213,12.7781,4633.87,4.70763,0.630715
candidate,2460016.245278,3.3733921,2.8544595,16371.2496269,14.5810502,582.4015776,1252.9258952,11.9905,362.374,5704.0,4.36494,1.09866
candidate,2460019.14123,7.5337657,5.5843836,4697.1753086,10.611119,422.1623374,1156.0846131,11.6634,446.442,5869.0,4.09453,1.52905
non-candidate,2460032.930262,5.1681189,3.736,1759.0,13.3663,1947.87,1850.0,10.3879,860.379,8254.0,3.67,3.44
candidate,2458469.2352,3.4076,3.69,7500.0,12.1343,1052.9,1586.0,9.65646,178.68,6174.0,4.23,1.38
non-candidate,2460087.169174,15.9865412,1.636,1451.0,7.52088,55.7095,761.0,9.927,199.531,6429.0,4.34,1.28
candidate,2460038.110256,1.0542548,1.271,423.0,2.77385,4181.02,2240.0,9.9542,57.7451,4160.1,4.37,0.87
candidate,2460205.518926,12.4751631,3.937,236.0,1.56473,172.89,1010.0,9.1848,113.881,6055.0,4.41,1.09
candidate,2459287.316463,51.6708185,3.449,4697.0,12.8776,7.89484,466.0,9.3478,262.942,7115.0,4.07,1.91
candidate,2460035.841876,3.4475935,1.731,320.0,0.830466,31.3617,659.0,9.72334,21.0197,3548.0,4.77,0.47
candidate,2459908.497832,6.8581311,5.186,2790.0,10.9703,753.001,1459.0,10.6006,432.725,6605.0,3.92,2.12
non-candidate,2459907.595404,5.6289226,9.272,1850.0,8.93102,4560.18,2289.0,12.4721,1111.47,6683.0,3.72,2.72
candidate,2459908.580448,1.640758,1.326,2129.0,8.61251,747.202,1456.0,12.6502,779.009,6262.0,4.16,1.52
candidate,2459895.113278,18.0370154,2.356,8355.0,7.85944,9.70594,491.0,12.383,307.157,5400.0,4.55,0.85
candidate,2459905.132375,3.7077543,2.662,9913.0,11.5364,317.476,1175.0,13.2644,608.995,5620.2,4.4,1.04
candidate,2459221.689296,8.7179665,6.143,2420.0,12.3121,2341.09,1937.0,8.69437,333.379,9165.0,4.05,2.38
candidate,2459893.809226,17.6037996,3.574,882.0,2.74615,23.7402,614.0,10.6382,151.713,5265.0,4.43,0.96
candidate,2459900.051272,5.2556421,3.434,4390.0,15.1084,191.054,1035.0,13.0735,449.608,5061.0,4.33,2.26
candidate,2459908.735558,0.8236066,1.71,1090.0,5.5335,4901.54,2331.0,11.627,522.859,6202.0,4.06,1.69
candidate,2459899.168188,13.3673993,3.63,10278.0,9.61997,25.0292,623.0,13.1745,322.06,4831.0,4.4,0.93
non-candidate,2459480.391456,405.0756576,5.339,15337.0,9.31573,0.0601025,137.0,13.1745,322.06,4831.0,4.4,0.93
candidate,2459893.51801,9.288704,3.019,14044.0,9.62284,34.2291,673.0,12.4533,217.443,4753.0,4.57,0.75
candidate,2458799.419698,1106.220834,3.759,6252.0,14.786,0.0333828,119.0,11.4381,420.683,6199.0,4.07,1.67
candidate,2459908.370097,4.2234273,4.384,7945.0,14.4033,1446.04,1717.0,12.7859,853.919,6696.0,4.04,1.88
candidate,2459904.298736,4.2771464,3.867,6104.0,13.316,1149.87,1622.0,12.0782,773.628,6707.0,4.03,1.91
non-candidate,2459904.85743,2.8577028,2.264,2695.0,7.78724,771.67,1468.0,12.4487,594.839,6240.0,4.2,1.45
candidate,2459905.450417,4.7089027,0.942,2426.0,6.86414,18.4286,577.0,10.9907,102.382,4351.7,4.41,0.85
candidate,2459226.360983,4.9091704,4.042,13100.0,20.5266,1286.54,1668.0,9.84786,309.705,7210.5,4.11,1.7
candidate,2459909.013557,2.8976822,1.973,7602.0,20.1303,731.624,1448.0,13.1987,947.643,7006.0,4.01,2.03
candidate,2459899.627921,7.1436336,5.668,5205.0,11.4874,837.098,1498.0,12.8355,1175.42,6604.0,4.01,1.92
candidate,2459907.648297,2.8465714,1.419,16671.0,12.8225,100.235,881.0,13.2402,340.92,4802.0,4.5,0.83
candidate,2459901.013491,9.4852479,2.713,32417.0,12.3024,9.45481,488.0,12.9386,152.219,3848.0,4.63,0.63
candidate,2459908.949571,3.645356,4.787,4942.0,12.1687,1002.22,1567.0,12.9385,802.343,5421.0,3.95,1.7
candidate,2459909.455446,6.6245939,2.751,3526.0,8.74267,142.438,962.0,12.8245,623.493,5874.0,4.24,1.29
candidate,2459902.833152,3.662222,4.253,4017.0,13.3765,1055.67,1588.0,12.3693,771.08,5826.0,3.82,2.08
candidate,2459909.820633,2.4589458,1.553,31394.0,12.6341,46.8448,728.0,14.6617,323.375,3810.0,4.63,0.62
candidate,2459908.862323,1.7555108,1.355,13415.0,10.7893,117.332,916.0,13.3683,263.166,4249.0,4.48,0.78
candidate,2459901.581317,28.8005547,3.773,7292.0,12.6164,17.1246,566.0,12.6134,604.936,6051.0,4.18,1.44
non-candidate,2459229.708439,2.5950747,0.7921274,665.2502774,5.9382555,5582.8100399,2204.616037,8.783341,233.697,6852.0,3.91,2.24201
candidate,2459906.481901,3.3528597,2.08,1762.0,3.27543,81.3622,836.0,11.8443,96.6459,3896.8,4.51,0.71
candidate,2459899.571654,6.2808216,3.366,7787.0,10.0476,186.513,1029.0,12.9697,502.268,5602.0,4.31,1.15
candidate,2459907.258256,16.8498547,3.778,3933.0,15.5178,128.166,937.0,12.1827,760.641,7823.0,4.05,2.14
candidate,2459906.770206,4.9570983,6.687,4860.0,15.9349,5671.62,2417.0,13.4257,2579.15,8120.6,3.9,2.62
candidate,2459904.680527,3.1777383,3.922,8754.0,19.2706,2620.94,1993.0,13.3085,980.327,7233.0,4.02,2.06
candidate,2459906.723061,4.4532909,6.572,2866.0,13.8211,1510.03,1736.0,12.0193,751.084,5613.0,3.49,2.97
candidate,2459905.111048,3.0057526,3.594,12169.0,17.9698,2928.62,2049.0,12.6927,943.154,7581.0,4.2,1.74
candidate,2459903.350981,4.244335,1.969,18385.0,7.13409,19.463,585.0,14.1332,170.038,3518.0,4.74,0.5
candidate,2459903.846019,5.8310296,0.682,2116.0,7.23053,10.4888,501.0,10.8357,184.682,5617.5,4.48,0.95
candidate,2459906.8349,3.2964006,3.959,5999.0,16.9987,1080.06,1597.0,11.5706,517.51,5883.0,3.83,2.09
non-candidate,2459387.579573,1.5521101,2.699,5430.0,208.489,5297.55,2376.0,10.3357,1278.41,4997.1,2.36,12.23
candidate,2459903.193487,3.6360128,4.088,14704.0,18.9197,1204.47,1641.0,13.022,911.335,6358.0,4.19,1.49
candidate,2459909.227937,2.9086778,2.887,10323.0,12.2888,536.747,1340.0,13.0057,472.785,5401.0,4.27,1.18
candidate,2459906.805369,4.2807899,3.9,5943.0,11.9706,865.407,1511.0,12.8545,811.05,6274.0,4.09,1.65
candidate,2459908.696077,4.071096,2.988,5872.0,13.9361,456.955,1288.0,12.6167,773.844,6008.0,4.03,1.68
candidate,2459909.915493,0.2792211,0.409,779.0,1.05678,284.211,1143.0,10.97,20.5488,3358.0,4.93,0.3
candidate,2459908.419586,3.7307609,1.587,12648.0,6.78569,87.4596,851.0,13.3415,310.892,5273.1,4.96,0.52
candidate,2459907.561815,2.3556749,3.351,9377.0,16.7502,2508.24,1971.0,12.1684,796.313,6708.0,4.1,1.75
candidate,2459900.57604,10.4612769,3.208,9238.0,9.72119,43.6657,716.0,12.6978,345.666,5208.2,4.5,0.88
candidate,2459886.611066,16.672227,2.703,3851.0,11.748,43.5589,715.0,11.0888,478.34,7025.0,4.18,1.68
candidate,2459905.91407,15.2334037,1.947,3624.0,13.7686,12.2874,521.0,12.6447,585.094,5675.0,4.1,1.48
non-candidate,2458517.809802,4.503645,1.973292,12525.725237,11.197034,35.7949977,623.8430401,13.9036,116.496,3267.0,4.438,1.0
candidate,2459901.36046,6.8498533,1.525,33133.0,10.4676,3.94674,392.0,13.7853,139.042,3522.0,4.76,0.48
candidate,2459905.5747,5.4454541,3.41,5731.0,7.92255,289.299,1148.0,13.228,617.88,5684.0,4.4,1.05
candidate,2459906.799332,1.6630135,3.133,5964.0,16.7474,4598.31,2294.0,13.3773,1274.18,6690.3,3.97,2.04
candidate,2459909.673379,2.7205913,2.321,905.0,3.02214,668.663,1416.0,11.5517,263.454,5784.6,4.49,0.96
candidate,2459905.971048,3.8363055,7.175,3861.0,18.8534,9673.97,2762.0,11.4808,729.418,5982.0,3.65,2.6
candidate,2459900.666047,4.7924038,6.012,2562.0,11.263,1688.16,1785.0,12.0066,680.868,6176.0,3.63,2.75
candidate,2459893.689503,39.810528,3.576,3102.0,12.8908,43.1032,713.0,11.5821,1002.36,8796.0,4.04,2.34
candidate,2459909.763948,6.8793455,1.299,16480.0,9.84834,7.99212,468.0,13.4209,228.091,3993.0,4.58,0.69
candidate,2459909.930562,1.4491171,1.051,23384.0,10.794,48.8379,736.0,14.2955,249.517,3581.0,4.65,0.6
candidate,2459909.082915,2.5938771,2.706,974.0,4.93408,1208.93,1642.0,10.8179,304.522,6110.0,4.12,1.55
non-candidate,2458517.428167,0.49359,1.545897,246.702105,1.733849,7238.7191072,2352.530056,9.1299,92.8368,5872.0,4.43995,1.02918
candidate,2459904.952825,8.2686298,4.906,3650.0,15.9425,359.275,1212.0,12.2164,785.17,6275.0,3.77,2.38
candidate,2459907.877418,2.7182588,1.682,12333.0,20.77,402.801,1248.0,13.2013,980.978,6433.0,4.15,1.59
candidate,2459895.572362,9.3568116,1.117,28673.0,13.6687,8.92217,481.0,12.7058,299.126,5866.0,4.89,0.61
non-candidate,2459906.003673,14.5877856,3.517,3374.0,10.1617,82.7417,840.0,12.0913,655.707,6544.0,4.13,1.66
candidate,2459907.818792,3.5297965,3.283,11120.0,15.5125,625.677,1393.0,13.0366,789.069,5846.0,4.12,1.48
candidate,2459905.064219,6.2378654,3.174,1802.0,4.55893,149.586,974.0,11.6424,244.686,5301.0,4.41,0.99
candidate,2459933.411238,6.3111727,3.039,14495.0,14.8439,130.71,941.0,13.4352,508.418,5531.0,4.31,1.14
candidate,2459935.419244,3.9332583,4.438,5042.0,14.1242,1666.08,1779.0,11.2367,547.43,6699.9,4.04,1.89
candidate,2459933.238043,3.6894234,2.085,5484.0,16.5011,246.061,1103.0,13.3256,720.125,5776.0,4.03,1.63
candidate,2459931.665595,2.7934699,2.8,2479.0,5.70537,746.786,1456.0,12.2124,350.759,5635.0,4.27,1.21
non-candidate,2458517.43594,0.493379,1.5,194.341058,1.503946,7066.3432823,2338.3980084,8.1075,58.7453,5914.0,4.46485,1.00635
candidate,2459933.220302,2.4766677,2.457,9727.0,11.4749,1029.38,1578.0,13.3199,602.08,6197.6,4.4,1.14
candidate,2459926.653788,6.7510278,4.011,6350.0,13.8093,149.336,973.0,12.982,575.503,5024.0,4.33,1.67
candidate,2459936.48409,7.4562671,1.682,3106.0,6.40887,55.5163,760.0,11.0529,213.45,5822.0,4.51,0.95
candidate,2459935.210603,2.5048108,3.434,6195.0,12.5335,1701.78,1789.0,12.5755,615.476,6080.0,4.07,1.62
candidate,2459907.478398,18.7541398,3.925,6338.0,11.641,59.4985,773.0,12.0763,512.561,6681.2,4.31,1.37
non-candidate,2459934.888565,1.0617107,1.067,2369.0,5.85456,916.847,1533.0,11.8275,317.292,5589.0,4.38,1.06
candidate,2459930.555384,3.7799201,3.493,16559.0,16.2502,674.743,1419.0,11.8848,374.605,6121.6,4.38,1.14
candidate,2459933.829498,5.1941869,1.581,5955.0,10.8037,85.2496,846.0,13.2012,621.191,6085.6,4.43,1.08
candidate,2459930.30884,5.3802465,3.538,3829.0,13.5242,538.751,1342.0,12.566,858.675,6476.4,3.97,1.98
candidate,2459934.924254,2.4398136,3.751,4363.0,11.128,7439.71,2587.0,13.0074,1055.41,8184.6,4.29,1.67
non-candidate,2458517.476816,0.417921,1.843947,41644.893112,5.657227,159.3798634,906.2084598,14.7034,158.67,3278.0,4.97806,0.275
candidate,2459936.550769,1.9765848,1.347,3430.0,8.95604,674.183,1419.0,11.6033,346.061,6799.0,4.41,1.25
candidate,2459926.607636,5.9419732,2.361,21804.0,12.3895,67.643,798.0,13.4852,364.939,5206.0,4.56,0.81
candidate,2459932.637758,6.0602101,3.036,8917.0,11.0384,252.333,1110.0,13.3133,755.957,6252.0,4.35,1.22
candidate,2459929.14978,6.583694,4.635,4902.0,19.1169,611.047,1385.0,11.6603,809.782,6600.9,3.8,2.45
candidate,2459899.625001,25.8866192,3.737,13915.0,11.2641,14.5766,544.0,13.2114,390.021,5326.0,4.6,0.8
candidate,2459934.072463,3.0496565,3.455,6761.0,13.7764,817.877,1489.0,13.4756,617.476,5568.0,4.08,1.5
candidate,2459932.031487,18.893475,3.457,6252.0,10.544,2296.08,1183.01373235,10.9113,612.388,13896.0,4.33,1.23434
candidate,2459933.713713,2.1653281,2.732,18747.0,7.31275,146.971,970.0,14.4594,216.77,3510.0,4.71,0.54
non-candidate,2459935.162255,1.6197991,0.95,31095.0,11.4253,31.7825,661.0,14.5853,100.741,3192.0,4.92,0.31
candidate,2459934.394703,13.2329062,6.245,3001.0,7.5049,295.457,1155.0,11.4974,445.311,6461.3,4.11,1.67
candidate,2460008.594941,2.8579169,3.818,529.0,10.544,643.0972992,1284.3663569,8.9454,64.5529,5637.0,4.52053,1.23434
candidate,2459934.386386,2.9124991,4.175,7343.0,16.4233,1711.93,1792.0,12.0907,534.894,6051.0,3.94,1.89
candidate,2459934.367358,1.8597817,1.156,5579.0,13.3278,260.966,1119.0,12.0402,431.523,5751.0,4.19,1.35
candidate,2459934.577923,6.5587386,2.196,1396.0,2.56709,30.3163,653.0,11.3035,93.6289,4337.0,4.63,0.66
candidate,2459932.578534,4.9613647,4.318,6047.0,14.2376,916.634,1532.0,12.5799,767.899,6592.0,4.1,1.72
candidate,2459933.264523,4.5944948,3.482,10846.0,14.2928,424.183,1264.0,12.7022,515.735,5890.0,4.24,1.3
candidate,2459934.24396,3.0679061,2.645,7144.0,15.0074,921.092,1534.0,13.1429,913.0,6632.0,4.12,1.7
candidate,2459934.822357,4.7185893,5.576,3868.0,12.5103,1274.32,1664.0,12.7346,823.754,6039.7,3.86,2.06
non-candidate,2459934.8744,1.6513066,0.82,1751.0,9.54979,231.366,1086.0,12.2059,536.017,5887.6,4.13,1.47
candidate,2459916.231219,12.9589981,3.683,16753.0,11.9733,60.044,775.0,13.4948,489.542,5925.0,4.52,0.94
candidate,2459936.127449,1.5057127,0.244,5373.0,12.1483,9.00759,482.0,12.8552,173.849,4335.0,4.65,0.64
non-candidate,2458517.42793,0.493826,1.162615,310.570859,1.940277,8648.339203,2459.534554,8.9225,96.6355,6030.0,4.41585,1.08524
candidate,2459933.989586,5.1404883,1.988,2896.0,5.66149,76.7777,824.0,11.8123,240.108,5155.0,4.44,0.93
candidate,2459929.634393,8.9270275,2.409,2360.0,4.54883,56.8769,765.0,10.7233,149.566,5492.0,4.56,0.85
candidate,2459894.73853,35.3712924,1.907,4376.0,13.0539,3.89814,391.0,12.6924,708.125,6702.0,4.35,1.32
candidate,2459933.595246,1.7904917,1.223,47315.0,11.4109,31.6712,660.0,14.4506,171.319,3425.0,4.78,0.46
candidate,2459959.556369,2.4810218,1.541,24673.0,8.87122,43.5124,715.0,14.394,259.341,3691.0,4.65,0.6
candidate,2459958.847447,2.8895991,3.647,13586.0,18.732,1619.54,1767.0,13.4358,1216.71,6451.9,4.19,1.51
candidate,2459958.684389,6.2663565,1.359,5720.0,12.2751,52.4199,749.0,13.0817,776.855,6316.0,4.36,1.22
candidate,2459961.822257,1.1669652,0.562,28171.0,12.7459,21.7929,601.0,14.9787,240.373,3452.0,4.76,0.48
candidate,2459962.155168,1.3940614,0.925,9143.0,20.0134,591.468,1373.0,13.3476,557.187,5402.0,4.43,0.98
